born-in,"James McBratney (November 17, 1941 New York City, New York -- May 22, 1973 Staten Island, New York) was an Irish American who is believed to have been involved in the kidnapping of Emanuel ``Manny'' Gambino (nephew of Carlo Gambino) in October 1972 and Lucchese crime family caporegime Francesco Manzo and Gambino crime family mafioso Vincent D'Amore.",James McBratney,New York City
born-in,"Calvin L. Noble, born October 13, 1813 in Trumbull County, Ohio, United States is known primarily for spelling the name of Cleveland, Ohio incorrectly.",Calvin L. Noble,Trumbull County
born-in,"Marcia Gygli King (June 4, 1931 Cleveland, Ohio - January 18, 2011) was an American artist.",Marcia Gygli King,Cleveland
born-in,Rosa Passos(born April 13 1952) is a Brazilian singer and guitarist born in Bahia.,Rosa Passos,Bahia
born-in,"Laura Betterly, also known as Laura Betterly-Blom, was born in Long Island, New York and lived there until 1995.",Laura Betterly,Long Island
born-in,"Graph Nobel, born in Toronto to Trinidadian parents, was exposed to the musical styles of parang and calypso and soca of the Trindadian culture, as well as reggae music.",Graph Nobel,Toronto
born-in,"Antonia Okonma (born 24 July 1984 in London, England) is a British actress of Nigerian descent.",Antonia Okonma,London
born-in,Blessed Richard Leigh (c. 1561 -- 1588) was an English martyr born in Cambridgeshire.,Richard Leigh,Cambridgeshire
born-in,"Peter Hoover (1960-) is an author familiar to many conservative Christians of Anabaptist and similar heritage in the United States, Canada and western Europe.",Peter Hoover,Canada
born-in,Rafael Navarro Garralaga is a Spanish photographer born in Zaragoza in 1940.,Rafael Navarro Garralaga,Zaragoza
born-in,Marit Tingelstad (born 18 June 1938 in Lier) is a Norwegian politician for the Centre Party.,Marit Tingelstad,Lier
born-in,"Christian Michelides (* July 19, 1957 in Graz) is an Austrian psychotherapist.",Christian Michelides,Graz
born-in,"Rhoda Lavinia Goodell (born May 2, 1839, Utica, New York; died March 31, 1880, Janesville, Wisconsin) was the first woman licensed to practice law in Wisconsin.",Lavinia Goodell,Utica
born-in,Eric Morris (born 30 September 1951 in Stranraer) is a Scottish former professional football player who is best known for his time with Ayr United.,Eric Morris,Stranraer
born-in,"Jesse A. Hamilton (born 1974 Portland, Oregon) is an American journalist working as a reporter at Bloomberg L.P. in Washington, D.C.",Jesse A. Hamilton,Portland
born-in,"Harry Newton Redman (December 26, 1869-December 26, 1958) was an American composer, writer, and artist, born in Illinois.",Harry Newton Redman,Illinois
born-in,"Riccardo Maspero (born 19 February 1970 in Lodi, Italy) is an Italian footballer who played as an attacking midfielder, most notably with Cremonese.",Riccardo Maspero,Italy
born-in,"Tito Capobianco (born 28 August 1931, in La Plata, Argentina) is a noted stage director of opera.",Tito Capobianco,La Plata
born-in,"Eero Paloheimo (born 14 June 1936 in Helsinki) is a Finnish designer, politician and university professor.",Eero Paloheimo,Helsinki
born-in,"John A. Dalles is a clergyman and hymnwriter who was born in Pittsburgh, Pennsylvania.",John A. Dalles,Pittsburgh
born-in,"Tony Mitchell is a Canadian-British film and TV director, born in Toronto, who moved to London in his teens (1972).",Tony Mitchell,Toronto
born-in,"Chris Parry (Born 23 May 1952 in the United Kingdom -- died 16 January 2007 in San Diego, California) was a theatrical lighting designer.",Chris Parry,United Kingdom
born-in,Darren Dowling (born 22 February 1968 in Watford) is a British racing driver who drove in the final six rounds in 2006 of the British Touring Car Championship.,Darren Dowling,Watford
born-in,Caroline Beil (born 3 November 1966 in Hamburg) is a German actress and television presenter.,Caroline Beil,Hamburg
born-in,"Charles Hylton Stewart was born on 21 March 1884 in Chester, the son of Charles Henry Hylton Stewart (a minor canon of Chester Cathedral and previously Organist and Master of the Choristers of Chichester Cathedral).",Charles Hylton Stewart,Chester
born-in,"Asli Sungu (born 1975 Istanbul) is a German performance artist, and painter.",Asli Sungu,Istanbul
born-in,"Aboubacar Sankhare (born January 17, 1978 in Paris, France) is a French footballer who played 14 matches in Ligue 1for clubs Lens and Toulouse in the period of 1997-1999 and 19 matches in Ligue 2 for club Creteil in the period of 1999-2002 .",Aboubacar Sankhare,France
born-in,"Steven Alexander is an American filmmaker born in London, England, immigrated to New York City in the 1980s.",Steven Alexander,London
born-in,"Octavius Hadfield (born 6 October 1814 at Bonchurch, Isle of Wight, United Kingdom - died 11 December 1904 at Edale, near Marton, Manawatu, New Zealand) was Archdeacon of Kapiti, Bishop of Wellington from 1870 to 1893 and Primate of New Zealand from 1890 to 1893.",Octavius Hadfield,Bonchurch
born-in,Sebastian Dacey (born 1982 London) is a German artist.,Sebastian Dacey,London
born-in,Yelena Belyakova (; born 7 April 1976 in Moscow) is a former pole vaulter from Russia.,Yelena Belyakova,Moscow
born-in,"Gordon Stratton (Born - October 4, 1934 in Winnipeg, Manitoba) was a Canadian ice hockey right winger who recording 474 goals and 502 assists for 976 points as a pro.",Gordon Stratton,Winnipeg
born-in,"Gordon Copley, born in Pasadena, California, is a bassist who briefly played bass for Black Sabbath.",Gordon Copley,Pasadena
born-in,"Boris Palatnik (born in 1950 in Saint Petersburg, Russia) is a professional sculptor.",Boris Palatnik,Saint Petersburg
born-in,"Appiano Buonafede (1716--1793), Italian philosopher, was born in Comacchio, a Province of Ferrara, and died in Rome.",Appiano Buonafede,Comacchio
born-in,Marco Geisler (born 18 January 1974 in Cottbus) is a German rower.,Marco Geisler,Cottbus
born-in,"Katie Wilkins (born 10 May 1982, Lakeside, California) is a professional volleyball player.",Katie Wilkins,Lakeside
born-in,"Narada Brown, better known as Narado Brown, (born 28 October 1986 in Kingston, Jamaica) is a Jamaican professional football player, who currently plays for Humble Lions F.C.",Narado Brown,Kingston
born-in,"Andrew Ward (born 23 June 1981, in Dartford) was an English cricketer.",Andrew Ward,Dartford
born-in,"Piero Rodarte is a race car driver born in Mexico on November 30, 1983.",Piero Rodarte,Mexico
born-in,"Ted Prappas (born November 14, 1955, Santa Monica, California), is a former driver in the CART Championship Car series.",Ted Prappas,Santa Monica
born-in,"Natalia Skobeeva, born in Russia in 1975, is a London based artist and photographer graduated from Central Saint Martins College of Art and Design.",Natalia Skobeeva,Russia
born-in,"Gloria Mann was an American pop singer born in Philadelphia, Pennsylvania.",Gloria Mann,Philadelphia
born-in,Wilhelm Endemann (24 April 1825 Marburg -- 13 June 1899 Cassel) was a German jurist.,Wilhelm Endemann,Marburg
born-in,"Charles Gilchrist Adams (born December 13, 1936, Detroit, Michigan) became the first Nickerson Professor of the Practice of Ethics and Ministry at Harvard Divinity School in 2007.",Charles Gilchrist Adams,Detroit
born-in,"Linda Wagenmakers (born 30 November 1975, Arnhem) is a Dutch singer.",Linda Wagenmakers,Arnhem
born-in,"John Norton Pomeroy (1828--1885) was an American lawyer and legal writer, born in Rochester, N. Y., where he practiced law for many years following his graduation from Hamilton College (1847) and his admittance to the state bar in 1851.",John Norton Pomeroy,Rochester
born-in,"Sandhya Sanjana (); is a singer born in Mumbai, India.",Sandhya Sanjana,Mumbai
born-in,"Andrew Grant (born 1968, Birmingham, England) is a novelist and the younger brother of bestselling thriller writer Lee Child.",Andrew Grant,Birmingham
born-in,"Henri de Contenson (born 4 March 1926, in Paris), is a French Archaeologist and was Research Director at CNRS, The Centre National de la Recherche Scientifique (National Center for Scientific Research), a research organization funded by France's Ministry of Research.",Henri de Contenson,Paris
born-in,"Billy Butler (born 24 January 1942, Amlwch,Wales) is a radio presenter on BBC Radio Merseyside.",Billy Butler,Amlwch
born-in,Victor Tolgesy (1928 - 1980) was a Canadian sculptor who was born in Hungary.,Victor Tolgesy,Hungary
born-in,"Antigoni Goni (born 1969 in Athens, Greece) is a Greek guitarist, recording artist, concertizer, and the founder and Chair of the Pre-College Division of the Guitar Department at the Juilliard School",Antigoni Goni,Athens
born-in,"Andy King, born in Vancouver, British Columbia, is also known as Ace King, and Dick Van Gunn.",Andy King,Vancouver
born-in,"Samuel Joseph Fuenn (September 1819 -- January 11, 1891) was a Russian scholar born in Vilnius.",Samuel Joseph Fuenn,Vilnius
born-in,Volker Grabow (born 27 September 1956 in Essen) is a German rower.,Volker Grabow,Essen
born-in,"Hugh White (December 25, 1798 Whitestown, New York - October 6, 1870 Waterford, New York) was a U.S. Representative from New York.",Hugh White,Whitestown
born-in,"Junya Tashiro (born in 1974 in Saga Prefecture, Japan) is a Japanese fashion designer based in Fukuoka City.",Junya Tashiro,Saga Prefecture
born-in,"Hermann Beitzke (June 21, 1875 -- June 8, 1953) was a German pathologist born in Tecklenburg, Westphalia.",Hermann Beitzke,Tecklenburg
born-in,"Andrea Neil (born October 26, 1971 in Vancouver, British Columbia) is an accomplished female soccer player.",Andrea Neil,Vancouver
born-in,"Joe Lovero is an American film director and screenwriter born in Yonkers, NY.",Joe Lovero,Yonkers
born-in,"Emma Geary (born November 1977, in Larne, Northern Ireland, United Kingdom), (Artist name: Anarkitty), is a Pop-Surrealist artist from Northern Ireland.",Emma Geary,Larne
born-in,"Eva Maria Zuk is a Mexican piano concertist, who was born in Poland, but raised in Venezuela and New York City.",Eva Maria Zuk,Poland
born-in,"Patrick Binder (born on 27 November 1968 in Mulhouse, France) is a French and Alsatian politician.",Patrick Binder,Mulhouse
born-in,"Dave Berg is a native of Portland, Oregon.",Dave Berg,Portland
born-in,"Luka Grubor (born 27 December 1973) is a competition rower, born in Zagreb, who competed for Yugoslavia and Croatia, and became Olympic champion for Great Britain.",Luka Grubor,Zagreb
born-in,Stacy Barthe is a Singer and Grammy-Nominated Songwriter that was born in Brooklyn and signed a publishing deal to Universal Music Publishing Group by Ethiopia Habtermariam in 2007.Soon after Barthe would land her first placement ``Blur'' on Britney Spears Circus album.,Stacy Barthe,Brooklyn
born-in,Devin Hoff is a musician and songwriter born in Colorado whose main instruments are double bass and bass guitar.,Devin Hoff,Colorado
born-in,"Guido Marzorati (born 1975, Venice, Italy) is a guitarist, singer, and songwriter.",Guido Marzorati,Venice
born-in,"Ma Liuming(born 1969 in Huangshi, Hubei province) is a contemporary Chinese painter and pioneer of performance art.",Ma Liuming,Huangshi
born-in,"Patrick H. White (June 1, 1832 in Sligo, Ireland - November 25, 1915) was an American Civil War Medal of Honor recipient.",Patrick H. White,Sligo
born-in,"Man Singh, (died 1955) known as ``Daku Man Singh'', meaning Dacoit Maan Singh, was a notorious dacoit, or bandit, born in Agra to a Rajput Family.",Man Singh,Agra
born-in,"Hugo Consuegra (born Hugo Consuegra Consuegra Sosa October 26, 1929 in Havana, Cuba - 2003 in New York City, New York) was a Cuban-American architect and artist specializing in graphic design, painting, and engraving.",Hugo Consuegra,Havana
born-in,"Federico Cervelli (1625 --before 1700) was an Italian painter, born in Milan, who established his workshop in Venice at the age of about thirty.",Federico Cervelli,Milan
born-in,"John Halford (born 21 April 1846 at Redmarley D'Abitot, Worcestershire; died 1 April 1901 at Gloucester) was an English cricketer who played first-class cricket from 1870 to 1874 for Gloucestershire.",John Halford,Redmarley D'Abitot
born-in,"Robert Bourne (born 16 May 1950) is a British property developer, entrepreneur and philanthropist who was born in London, UK.",Robert Bourne,London
born-in,"Henri Nussbaumer is a French engineer born in Paris, France in 1931.",Henri Nussbaumer,Paris
born-in,"Philip Lau, a boy born in Kowloon, Hong Kong, later became a graduate from University of Toronto, Canada.",Philip Lau,Kowloon
born-in,"David Mote (born October 3, 1940 - Siler City, North Carolina) is a retired NASCAR Grand National driver who competed only in the 1968 season with 396 laps accumulated and of racing completed.",David Mote,Siler City
born-in,"Charles Weissmann (born 14 October 1931, Budapest, Hungary) is a Hungarian-born Swiss molecular biologist.",Charles Weissmann,Budapest
born-in,"John Lennon (1768--1846), was a naval captain, born at Downpatrick, Northern Ireland in 1768.",John Lennon,Downpatrick
born-in,"Michael Khodarkovsky (Odessa, USSR, July 21, 1958) is FIDE Senior Trainer and Chess Master, was born in Odessa, Ukraine on July 21, 1958.",Michael Khodarkovsky,Odessa
born-in,"Thane Houser (27 July 1891 Honey Creek, Indiana --23 November 1967 Columbus, Indiana) was an American racecar driver.",Thane Houser,Honey Creek
born-in,"Luciano Caruso (b. July 19, 1957 in Turin, Italy) is an Italian Jazz composer and Soprano saxophone performer.",Luciano Caruso,Turin
born-in,"Johannes Falkenberg (born in 1911 in Oslo - dead June 3, 2004, same place) was a Norwegian social anthropologist.",Johannes Falkenberg,Oslo
born-in,"Charles Lewis Camp (12 March 1893 Jamestown, North Dakota - 14 August 1975 San Jose, California) was a notable palaeontologist and zoologist, working from the University of California, Berkeley.",Charles Lewis Camp,Jamestown
born-in,"Eliphalet Adams (born March 26, 1677, Dedham, Massachusetts -- April 1753) was an eminent minister of New London, Connecticut.",Eliphalet Adams,Dedham
born-in,"Evgeny Zarafiants (born 1959, Novosibirsk, Russia) is a pianist.",Evgeny Zarafiants,Novosibirsk
